PROJECTCOD,UNID,AREA,PERIMETER,AVGELEVATI,CODE,POI,AOI,LABEL,TYPE,DATE,FEATURE,UNIT,ORIG_UNID,SOURCEID,SOURCEID2
FY,296384.00,1.481186,4.869367,0.000000,Hearth,X1,X1H1002,,,12/10/2009,X1H1002,,0.00000000000,5098.00000000000,0.00000000000
FY,296385.00,2.024310,5.734226,0.000000,Hearth,X1,X1H1003,,,12/10/2009,X1H1003,,0.00000000000,5098.00000000000,0.00000000000
FY,296386.00,2.183234,5.916266,0.000000,Hearth,X1,X1H1004,,,12/10/2009,X1H1004,,0.00000000000,5098.00000000000,0.00000000000
FY,296387.00,3.667125,7.661254,0.000000,Hearth,X1,X1H1008,,,12/09/2009,X1H1008,,0.00000000000,5098.00000000000,0.00000000000
FY,296388.00,1.651795,5.175006,0.000000,Hearth,X1,X1H1010,,,12/09/2009,X1H1010,,0.00000000000,5098.00000000000,0.00000000000
FY,296389.00,3.379992,7.359094,0.000000,Hearth,X1,X1H1011,,,12/09/2009,X1H1011,,0.00000000000,5098.00000000000,0.00000000000
FY,296390.00,5.054018,9.031072,0.000000,Hearth,X1,X1H1012,,,12/09/2009,X1H1012,,0.00000000000,5098.00000000000,0.00000000000
FY,296391.00,3.527785,7.546051,0.000000,Hearth,X1,X1H1014,,,12/06/2009,X1H1014,,0.00000000000,5098.00000000000,0.00000000000
FY,296392.00,6.563427,10.257484,0.000000,Hearth,X1,X1H1016,,,,X1H1016,,0.00000000000,,
FY,296393.00,0.807685,3.596617,0.000000,Hearth,X1,X1H1017,,,,X1H1017,,0.00000000000,,
FY,296394.00,1.586809,5.038747,0.000000,Hearth,X1,X1H1018,,,,X1H1018,,0.00000000000,,
FY,296395.00,0.901435,3.946787,0.000000,Hearth,X1,X1H1019,,,,X1H1019,,0.00000000000,,
FY,296396.00,1.439519,4.801790,0.000000,Hearth,X1,X1H1020,,,,X1H1020,,0.00000000000,,
FY,296397.00,3.224131,7.183439,0.000000,Hearth,X1,X1H1021,,,12/09/2009,X1H1021,,0.00000000000,5098.00000000000,0.00000000000
FY,296398.00,3.723587,7.763833,0.000000,Hearth,X1,X1H1022,,,,X1H1022,,0.00000000000,,
FY,296399.00,5.195911,9.122019,0.000000,Hearth,X1,X1H1023,,,,X1H1023,,0.00000000000,0.00000000000,0.00000000000
FY,296400.00,2.158114,5.881459,0.000000,Hearth,X1,X1H1024,,,,X1H1024,,0.00000000000,0.00000000000,0.00000000000
FY,296401.00,5.869731,9.693422,0.000000,Hearth,X1,X1H1025,,,,X1H1025,,0.00000000000,,
FY,296402.00,6.143483,9.930138,0.000000,Hearth,X1,X1H1026,,,,X1H1026,,0.00000000000,,
FY,296403.00,5.373555,9.292694,0.000000,Hearth,X1,X1H1027,,,,X1H1027,,0.00000000000,,
FY,296404.00,6.775912,10.415235,0.000000,Hearth,X1,X1H1028,,,,X1H1028,,0.00000000000,,
FY,296405.00,6.081415,9.865742,0.000000,Hearth,X1,X1H1029,,,,X1H1029,,0.00000000000,,
FY,296406.00,5.721269,9.578580,0.000000,Hearth,X1,X1H1030,,,,X1H1030,,0.00000000000,,
FY,296407.00,5.356866,9.258508,0.000000,Hearth,X1,X1H1031,,,,X1H1031,,0.00000000000,0.00000000000,0.00000000000
FY,296408.00,9.190614,12.127920,0.000000,Hearth,X1,X1H1033,,,12/09/2009,X1H1033,,0.00000000000,5098.00000000000,0.00000000000
FY,296409.00,5.690536,9.552463,0.000000,Hearth,X1,X1H1034,,,,X1H1034,,0.00000000000,,
FY,296410.00,5.246874,9.212093,0.000000,Hearth,X1,X1H1035,,,,X1H1035,,0.00000000000,,
FY,296411.00,5.399316,9.296484,0.000000,Hearth,X1,X1H1036,,,,X1H1036,,0.00000000000,,
FY,296412.00,3.653121,7.647718,0.000000,Hearth,X1,X1H1037,,,,X1H1037,,0.00000000000,,
FY,296413.00,4.262553,8.301818,0.000000,Hearth,X1,X1H1038,,,,X1H1038,,0.00000000000,,
FY,296414.00,5.369858,9.337003,0.000000,Hearth,X1,X1H2000,,,12/16/2009,X1H2000,,0.00000000000,5098.00000000000,0.00000000000
FY,296415.00,2.941207,6.879769,0.000000,Hearth,X1,X1H2001,,,12/09/2009,X1H2001,,0.00000000000,5098.00000000000,0.00000000000
FY,296416.00,3.080763,7.029267,0.000000,Hearth,X1,X1H2004,,,12/09/2009,X1H2004,,0.00000000000,5098.00000000000,0.00000000000
FY,296417.00,4.765691,8.732858,0.000000,Hearth,X1,X1H2005,,,12/09/2009,X1H2005,,0.00000000000,5098.00000000000,0.00000000000
FY,296418.00,4.547097,8.552472,0.000000,Hearth,X1,X1H2006,,,12/09/2009,X1H2006,,0.00000000000,5098.00000000000,0.00000000000
FY,296419.00,1.746307,5.320555,0.000000,Hearth,X1,X1H2007,,,,X1H2007,,0.00000000000,,
FY,296420.00,3.432177,7.441952,0.000000,Hearth,X1,X1H2008,,,,X1H2008,,0.00000000000,,
FY,296421.00,7.685109,11.094123,0.000000,Hearth,X1,X1H201,,,11/17/2009,X1H201,,0.00000000000,5098.00000000000,0.00000000000
FY,296422.00,5.421579,9.322765,0.000000,Hearth,X1,X1H2011,,,,X1H2011,,0.00000000000,0.00000000000,0.00000000000
FY,296423.00,11.462949,13.580478,0.000000,Hearth,X1,X1H2015,,,,X1H2015,,0.00000000000,,
FY,296424.00,4.792572,8.757199,0.000000,Hearth,X1,X1H2021,,,12/08/2009,X1H2021,,0.00000000000,5098.00000000000,0.00000000000
FY,296425.00,5.182455,9.251855,0.000000,Hearth,X1,X1H233,,,11/18/2009,X1H233,,0.00000000000,0.00000000000,0.00000000000
FY,296426.00,4.629602,8.620928,0.000000,Hearth,X1,X1H234,,,11/18/2009,X1H234,,0.00000000000,0.00000000000,0.00000000000
FY,296427.00,5.377113,9.388993,0.000000,Hearth,X1,X1H236,,,11/18/2009,X1H236,,0.00000000000,0.00000000000,0.00000000000
FY,296428.00,1.570889,5.045973,0.000000,Hearth,X1,X1H258,,,11/18/2009,X1H258,,0.00000000000,0.00000000000,0.00000000000
FY,296429.00,6.752033,10.461239,0.000000,Hearth,X1,X1H268,,,11/18/2009,X1H268,,0.00000000000,0.00000000000,0.00000000000
FY,296430.00,4.563629,8.555461,0.000000,Hearth,X1,X1H293,,,11/18/2009,X1H293,,0.00000000000,0.00000000000,0.00000000000
FY,296431.00,5.467081,9.357459,0.000000,Hearth,X1,X1H313,,,11/18/2009,X1H313,,0.00000000000,0.00000000000,0.00000000000
FY,296432.00,11.677891,13.699342,0.000000,Hearth,X1,X1H314,,,11/18/2009,X1H314,,0.00000000000,5098.00000000000,0.00000000000
FY,296433.00,2.446241,6.258852,0.000000,Hearth,X1,X1H378,,,11/26/2009,X1H378,,0.00000000000,5098.00000000000,0.00000000000
FY,296434.00,1.894436,5.508104,0.000000,Hearth,X1,X1H379,,,11/26/2009,X1H379,,0.00000000000,5098.00000000000,0.00000000000
FY,296435.00,2.005716,5.672745,0.000000,Hearth,X1,X1H380,,,11/26/2009,X1H380,,0.00000000000,5098.00000000000,0.00000000000
FY,296436.00,4.410656,8.413108,0.000000,Hearth,X1,X1H385,,,11/26/2009,X1H385,,0.00000000000,5098.00000000000,0.00000000000
FY,296437.00,9.111632,12.099121,0.000000,Hearth,X1,X1H520,,,12/05/2009,X1H520,,0.00000000000,5098.00000000000,0.00000000000
FY,296438.00,5.777341,9.615175,0.000000,Hearth,X1,X1H522,,,12/05/2009,X1H522,,0.00000000000,5098.00000000000,0.00000000000
FY,296439.00,5.536413,9.424565,0.000000,Hearth,X1,X1H524,,,12/05/2009,X1H524,,0.00000000000,5098.00000000000,0.00000000000
FY,296440.00,7.017151,10.597255,0.000000,Hearth,X1,X1H525,,,12/05/2009,X1H525,,0.00000000000,5098.00000000000,0.00000000000
FY,296441.00,5.624233,9.498432,0.000000,Hearth,X1,X1H532,,,12/05/2009,X1H532,,0.00000000000,5098.00000000000,0.00000000000
FY,296442.00,4.387554,8.387241,0.000000,Hearth,X1,X1H549,,,12/05/2009,X1H549,,0.00000000000,5098.00000000000,0.00000000000
FY,296443.00,10.509426,13.071551,0.000000,Hearth,X1,X1H551,,,12/05/2009,X1H551,,0.00000000000,5098.00000000000,0.00000000000
FY,296444.00,4.651961,8.694424,0.000000,Hearth,X1,X1H552,,,12/05/2009,X1H552,,0.00000000000,5098.00000000000,0.00000000000
FY,296445.00,5.918538,9.792988,0.000000,Hearth,X1,X1H553,,,12/05/2009,X1H553,,0.00000000000,5098.00000000000,0.00000000000
FY,296446.00,5.903910,9.720366,0.000000,Hearth,X1,X1H561,,,12/05/2009,X1H561,,0.00000000000,5098.00000000000,0.00000000000
FY,296447.00,7.929904,11.276535,0.000000,Hearth,X1,X1H567,,,12/05/2009,X1H567,,0.00000000000,5098.00000000000,0.00000000000
FY,296448.00,6.647284,10.312982,0.000000,Hearth,X1,X1H569,,,12/05/2009,X1H569,,0.00000000000,5098.00000000000,0.00000000000
FY,296449.00,6.121092,9.917240,0.000000,Hearth,X1,X1H586,,,12/05/2009,X1H586,,0.00000000000,5098.00000000000,0.00000000000
FY,296450.00,6.847012,10.469820,0.000000,Hearth,X1,X1H590,,,12/05/2009,X1H590,,0.00000000000,5098.00000000000,0.00000000000
FY,296451.00,3.711439,7.706290,0.000000,Hearth,X1,X1H593,,,12/05/2009,X1H593,,0.00000000000,5098.00000000000,0.00000000000
FY,296452.00,4.211478,8.212683,0.000000,Hearth,X1,X1H609,,,12/06/2009,X1H609,,0.00000000000,5098.00000000000,0.00000000000
FY,296453.00,4.043568,8.043456,0.000000,Hearth,X1,X1H611,,,12/06/2009,X1H611,,0.00000000000,5098.00000000000,0.00000000000
FY,296454.00,2.973695,6.899120,0.000000,Hearth,X1,X1H612,,,12/06/2009,X1H612,,0.00000000000,5098.00000000000,0.00000000000
FY,296455.00,3.665330,7.660851,0.000000,Hearth,X1,X1H613,,,12/06/2009,X1H613,,0.00000000000,5098.00000000000,0.00000000000
FY,296456.00,2.645503,6.508900,0.000000,Hearth,X1,X1H619,,,12/06/2009,X1H619,,0.00000000000,5098.00000000000,0.00000000000
FY,296457.00,3.082107,7.022383,0.000000,Hearth,X1,X1H620,,,12/06/2009,X1H620,,0.00000000000,5098.00000000000,0.00000000000
FY,296458.00,1.987571,5.640313,0.000000,Hearth,X1,X1H621,,,12/06/2009,X1H621,,0.00000000000,5098.00000000000,0.00000000000
FY,296459.00,2.983877,6.910395,0.000000,Hearth,X1,X1H622,,,12/06/2009,X1H622,,0.00000000000,5098.00000000000,0.00000000000
FY,296460.00,3.293577,7.259597,0.000000,Hearth,X1,X1H627,,,12/06/2009,X1H627,,0.00000000000,5098.00000000000,0.00000000000
FY,296461.00,1.823480,5.408856,0.000000,Hearth,X1,X1H634,,,12/06/2009,X1H634,,0.00000000000,5098.00000000000,0.00000000000
FY,296462.00,4.973800,8.928080,0.000000,Hearth,X1,X1H636,,,12/06/2009,X1H636,,0.00000000000,5098.00000000000,0.00000000000
FY,296463.00,1.566423,5.022764,0.000000,Hearth,X1,X1H637,,,12/06/2009,X1H637,,0.00000000000,5098.00000000000,0.00000000000
FY,296464.00,1.421423,4.769724,0.000000,Hearth,X1,X1H638,,,12/06/2009,X1H638,,0.00000000000,5098.00000000000,0.00000000000
FY,296465.00,3.639435,7.672622,0.000000,Hearth,X1,X1H639,,,12/06/2009,X1H639,,0.00000000000,5098.00000000000,0.00000000000
FY,296466.00,1.100025,4.195559,0.000000,Hearth,X1,X1H646,,,12/06/2009,X1H646,,0.00000000000,5098.00000000000,0.00000000000
FY,296467.00,2.173710,5.901630,0.000000,Hearth,X1,X1H661,,,12/06/2009,X1H661,,0.00000000000,5098.00000000000,0.00000000000
FY,296468.00,3.398034,7.478177,0.000000,Hearth,X1,X1H663,,,12/06/2009,X1H663,,0.00000000000,5098.00000000000,0.00000000000
FY,296469.00,1.532261,4.953010,0.000000,Hearth,X1,X1H670,,,12/06/2009,X1H670,,0.00000000000,5098.00000000000,0.00000000000
FY,296470.00,2.069155,5.779588,0.000000,Hearth,X1,X1H674,,,12/06/2009,X1H674,,0.00000000000,5098.00000000000,0.00000000000
FY,296471.00,3.030136,6.970137,0.000000,Hearth,X1,X1H679,,,12/06/2009,X1H679,,0.00000000000,5098.00000000000,0.00000000000
FY,296472.00,3.283884,7.249340,0.000000,Hearth,X1,X1H680,,,12/06/2009,X1H680,,0.00000000000,5098.00000000000,0.00000000000
FY,296473.00,2.132621,5.859460,0.000000,Hearth,X1,X1H681,,,12/06/2009,X1H681,,0.00000000000,5098.00000000000,0.00000000000
FY,296474.00,1.026212,4.060737,0.000000,Hearth,X1,X1H682,,,12/06/2009,X1H682,,0.00000000000,5098.00000000000,0.00000000000
FY,296475.00,1.987571,5.645419,0.000000,Hearth,X1,X1H684,,,12/06/2009,X1H684,,0.00000000000,5098.00000000000,0.00000000000
FY,296476.00,1.230625,4.444530,0.000000,Hearth,X1,X1H685,,,12/06/2009,X1H685,,0.00000000000,5098.00000000000,0.00000000000
FY,296477.00,3.643526,7.755416,0.000000,Hearth,X1,X1H686,,,12/06/2009,X1H686,,0.00000000000,5098.00000000000,0.00000000000
FY,296478.00,1.805640,5.400061,0.000000,Hearth,X1,X1H694,,,12/07/2009,X1H694,,0.00000000000,5098.00000000000,0.00000000000
FY,296479.00,1.397293,4.756439,0.000000,Hearth,X1,X1H695,,,12/07/2009,X1H695,,0.00000000000,5098.00000000000,0.00000000000
FY,296480.00,1.296598,4.557242,0.000000,Hearth,X1,X1H708,,,12/08/2009,X1H708,,0.00000000000,5098.00000000000,0.00000000000
FY,296481.00,2.672384,6.560963,0.000000,Hearth,X1,X1H711,,,12/07/2009,X1H711,,0.00000000000,5098.00000000000,0.00000000000
FY,296482.00,1.451727,4.838202,0.000000,Hearth,X1,X1H712,,,12/07/2009,X1H712,,0.00000000000,5098.00000000000,0.00000000000
FY,296483.00,0.944782,3.889730,0.000000,Hearth,X1,X1H714,,,12/07/2009,X1H714,,0.00000000000,5098.00000000000,0.00000000000
FY,296484.00,4.788988,8.761812,0.000000,Hearth,X1,X1H715,,,12/07/2009,X1H715,,0.00000000000,5098.00000000000,0.00000000000
FY,296485.00,4.577966,8.558512,0.000000,Hearth,X1,X1H716,,,12/07/2009,X1H716,,0.00000000000,5098.00000000000,0.00000000000
FY,296486.00,2.327378,6.102755,0.000000,Hearth,X1,X1H725,,,12/08/2009,X1H725,,0.00000000000,5098.00000000000,0.00000000000
FY,296487.00,5.131865,9.118882,0.000000,Hearth,X1,X1H726,,,12/08/2009,X1H726,,0.00000000000,5098.00000000000,0.00000000000
FY,296488.00,4.068155,8.069316,0.000000,Hearth,X1,X1H728,,,12/07/2009,X1H728,,0.00000000000,5098.00000000000,0.00000000000
FY,296489.00,4.550262,8.542002,0.000000,Hearth,X1,X1H730,,,12/07/2009,X1H730,,0.00000000000,5098.00000000000,0.00000000000
FY,296490.00,4.465234,8.455989,0.000000,Hearth,X1,X1H731,,,12/07/2009,X1H731,,0.00000000000,5098.00000000000,0.00000000000
FY,296491.00,5.585178,9.464661,0.000000,Hearth,X1,X1H734,,,12/07/2009,X1H734,,0.00000000000,5098.00000000000,0.00000000000
FY,296492.00,2.952276,6.876175,0.000000,Hearth,X1,X1H735,,,12/07/2009,X1H735,,0.00000000000,5098.00000000000,0.00000000000
FY,296493.00,3.221677,7.239576,0.000000,Hearth,X1,X1H736,,,12/08/2009,X1H736,,0.00000000000,5098.00000000000,0.00000000000
FY,296494.00,2.827963,6.754283,0.000000,Hearth,X1,X1H738,,,12/07/2009,X1H738,,0.00000000000,5098.00000000000,0.00000000000
FY,296495.00,2.602280,6.453251,0.000000,Hearth,X1,X1H739,,,12/07/2009,X1H739,,0.00000000000,5098.00000000000,0.00000000000
FY,296496.00,3.475365,7.457423,0.000000,Hearth,X1,X1H741,,,12/08/2009,X1H741,,0.00000000000,5098.00000000000,0.00000000000
FY,296497.00,4.823486,8.795065,0.000000,Hearth,X1,X1H752,,,12/08/2009,X1H752,,0.00000000000,5098.00000000000,0.00000000000
FY,296498.00,2.523577,6.356849,0.000000,Hearth,X1,X1H760,,,12/08/2009,X1H760,,0.00000000000,5098.00000000000,0.00000000000
FY,296499.00,3.469159,7.451980,0.000000,Hearth,X1,X1H766,,,12/08/2009,X1H766,,0.00000000000,5098.00000000000,0.00000000000
FY,296500.00,2.495954,6.341140,0.000000,Hearth,X1,X1H770,,,12/09/2009,X1H770,,0.00000000000,5098.00000000000,0.00000000000
FY,296501.00,3.027672,6.971118,0.000000,Hearth,X1,X1H780,,,12/09/2009,X1H780,,0.00000000000,5098.00000000000,0.00000000000
FY,296502.00,1.444223,4.823024,0.000000,Hearth,X1,X1H783,,,12/09/2009,X1H783,,0.00000000000,5098.00000000000,0.00000000000
FY,296503.00,2.654127,6.587285,0.000000,Hearth,X1,X1H787,,,12/09/2009,X1H787,,0.00000000000,5098.00000000000,0.00000000000
FY,296504.00,3.899089,8.107116,0.000000,Hearth,X1,X1H788,,,12/09/2009,X1H788,,0.00000000000,5098.00000000000,0.00000000000
FY,296505.00,3.241248,7.232377,0.000000,Hearth,X1,X1H790,,,12/09/2009,X1H790,,0.00000000000,5098.00000000000,0.00000000000
FY,296506.00,2.600396,6.469731,0.000000,Hearth,X1,X1H791,,,12/09/2009,X1H791,,0.00000000000,5098.00000000000,0.00000000000
FY,296507.00,0.801796,3.581723,0.000000,Hearth,X1,X1H798,,,12/09/2009,X1H798,,0.00000000000,5098.00000000000,0.00000000000
FY,296508.00,1.711473,5.269387,0.000000,Hearth,X1,X1H799,,,12/09/2009,X1H799,,0.00000000000,5098.00000000000,0.00000000000
FY,296509.00,1.605327,5.077216,0.000000,Hearth,X1,X1H803,,,12/09/2009,X1H803,,0.00000000000,5098.00000000000,0.00000000000
FY,296510.00,1.930783,5.572409,0.000000,Hearth,X1,X1H820,,,12/09/2009,X1H820,,0.00000000000,5098.00000000000,0.00000000000
FY,296511.00,2.003224,5.665189,0.000000,Hearth,X1,X1H821,,,12/09/2009,X1H821,,0.00000000000,5098.00000000000,0.00000000000
FY,296512.00,1.981635,5.630981,0.000000,Hearth,X1,X1H823,,,12/09/2009,X1H823,,0.00000000000,5098.00000000000,0.00000000000
FY,296513.00,1.392614,4.721432,0.000000,Hearth,X1,X1H824,,,12/09/2009,X1H824,,0.00000000000,5098.00000000000,0.00000000000
FY,296514.00,2.024646,5.694778,0.000000,Hearth,X1,X1H857,,,12/10/2009,X1H857,,0.00000000000,5098.00000000000,0.00000000000
FY,296515.00,4.239744,8.247597,0.000000,Hearth,X1,X1H859,,,12/10/2009,X1H859,,0.00000000000,5098.00000000000,0.00000000000
FY,296516.00,1.944575,5.585856,0.000000,Hearth,X1,X1H862,,,12/10/2009,X1H862,,0.00000000000,5098.00000000000,0.00000000000
FY,296517.00,6.118627,9.900364,0.000000,Hearth,X1,X1H866,,,12/10/2009,X1H866,,0.00000000000,5098.00000000000,0.00000000000
FY,296518.00,4.389160,8.386417,0.000000,Hearth,X1,X1H873,,,12/10/2009,X1H873,,0.00000000000,5098.00000000000,0.00000000000
FY,296519.00,3.950071,7.954356,0.000000,Hearth,X1,X1H874,,,12/10/2009,X1H874,,0.00000000000,5098.00000000000,0.00000000000
FY,296520.00,1.415325,4.762510,0.000000,Hearth,X1,X1H876,,,12/10/2009,X1H876,,0.00000000000,5098.00000000000,0.00000000000
FY,296521.00,2.055224,5.735414,0.000000,Hearth,X1,X1H877,,,12/10/2009,X1H877,,0.00000000000,5098.00000000000,0.00000000000
FY,296522.00,77.202722,35.577127,0.000000,Hearth,X1,X1H878,,,12/10/2009,X1H878,,0.00000000000,5098.00000000000,0.00000000000
FY,296523.00,2.571332,6.418876,0.000000,Hearth,X1,X1H897,,,12/16/2009,X1H897,,0.00000000000,5098.00000000000,0.00000000000
FY,296524.00,5.551086,9.440352,0.000000,Hearth,X1,X1H899,,,12/16/2009,X1H899,,0.00000000000,5098.00000000000,0.00000000000
FY,296525.00,5.418358,9.313352,0.000000,Hearth,X1,X1H900,,,12/16/2009,X1H900,,0.00000000000,5098.00000000000,0.00000000000
FY,296526.00,3.574044,7.579039,0.000000,Hearth,X1,X1H907,,,12/16/2009,X1H907,,0.00000000000,5098.00000000000,0.00000000000
FY,296527.00,2.771541,6.665381,0.000000,Hearth,X1,X1H908,,,12/16/2009,X1H908,,0.00000000000,5098.00000000000,0.00000000000
FY,296528.00,3.273416,7.469415,0.000000,Hearth,X1,X1H909,,,12/16/2009,X1H909,,0.00000000000,5098.00000000000,0.00000000000
FY,296529.00,3.279879,7.281545,0.000000,Hearth,X1,X1H910,,,12/16/2009,X1H910,,0.00000000000,5098.00000000000,0.00000000000
FY,296530.00,2.805357,6.707588,0.000000,Hearth,X1,X1H916,,,12/16/2009,X1H916,,0.00000000000,5098.00000000000,0.00000000000
FY,296531.00,1.835401,5.419209,0.000000,Hearth,X1,X1H935,,,12/16/2009,X1H935,,0.00000000000,5098.00000000000,0.00000000000
FY,296532.00,2.194225,5.925786,0.000000,Hearth,X1,X1H936,,,12/16/2009,X1H936,,0.00000000000,5098.00000000000,0.00000000000
FY,296533.00,2.426282,6.255169,0.000000,Hearth,X1,X1H940,,,12/16/2009,X1H940,,0.00000000000,5098.00000000000,0.00000000000
FY,296534.00,2.436064,6.244117,0.000000,Hearth,X1,X1H949,,,12/16/2009,X1H949,,0.00000000000,5098.00000000000,0.00000000000
FY,296535.00,3.828280,7.827409,0.000000,Hearth,X1,X1H9502,,,12/10/2009,X1H9502,,0.00000000000,5098.00000000000,0.00000000000
FY,296536.00,2.936487,6.856243,0.000000,Hearth,X1,X1H960,,,12/07/2009,X1H960,,0.00000000000,5098.00000000000,0.00000000000
FY,296537.00,4.090814,8.090651,0.000000,Hearth,X1,X1SA1,,,12/09/2009,,,0.00000000000,5098.00000000000,0.00000000000
FY,296538.00,3.788061,7.787321,0.000000,Hearth,Z1,Z1H441,,,11/30/2009,Z1H441,,0.00000000000,5098.00000000000,0.00000000000
FY,296539.00,3.800135,7.821610,0.000000,Hearth,Z1,Z1H451,,,12/01/2009,Z1H451,,0.00000000000,5098.00000000000,0.00000000000
FY,296540.00,2.920997,6.842521,0.000000,Hearth,Z1,Z1H485,,,12/01/2009,Z1H485,,0.00000000000,5098.00000000000,0.00000000000
FY,296541.00,2.600812,6.498180,0.000000,Hearth,Z1,Z1H498,,,12/01/2009,Z1H498,,0.00000000000,5098.00000000000,0.00000000000
FY,296542.00,962.683801,124.891479,0.000000,POI,C1,C1SA2,,,,,,0.00000000000,,
FY,296543.00,283.824630,100.230615,0.000000,POI,C1,C1SA3,,,,,,0.00000000000,,
FY,296544.00,1072.509364,131.003791,0.000000,POI,C2,C2SA2,,,,,,0.00000000000,,
FY,296545.00,5299.563492,313.225544,0.000000,POI,C2,C2SA3,,,,,,0.00000000000,,
FY,296546.00,3724.674086,251.666657,0.000000,POI,C3,C3SA2,,,,,,0.00000000000,,
FY,296547.00,5804.757242,309.826955,0.000000,POI,C3,C3SA3,,,,,,0.00000000000,,
FY,296548.00,3905.701488,307.597801,0.000000,POI,C3,C3SA4,,,,,,0.00000000000,,
FY,296549.00,151791.135654,2701.432111,0.000000,POI,C4,C4SA2,,,,,,0.00000000000,,
FY,296550.00,625.234395,164.732389,0.000000,SurveyArea,E29H1,E29H1A,,,,,,0.00000000000,,
FY,296551.00,65.339338,34.430945,0.000000,SurveyArea,E29H1,E29H1B,,,,,,0.00000000000,,
FY,296552.00,64.740375,29.424525,0.000000,SurveyArea,E29H1,E29H1C,,,,,,0.00000000000,,
FY,296553.00,25.750070,21.261262,0.000000,SurveyArea,E29H1,E29H1D,,,,,,0.00000000000,,
FY,296554.00,58.878762,32.896086,0.000000,SurveyArea,E29H1,E29H1E,,,,,,0.00000000000,,
FY,296555.00,47.176949,42.737959,0.000000,SurveyArea,E29H1,E29H1F,,,,,,0.00000000000,,
FY,296556.00,133.335443,52.268468,0.000000,SurveyArea,E29H1,E29H1G,,,,,,0.00000000000,,
FY,294668.00,0.687862,3.022804,0.000000,Feature,KomK,KK02,,,,KK02_20,,0.00000000000,,
FY,294669.00,0.347859,2.252538,0.000000,Feature,KomK,KK02,,,,KK02_32,,0.00000000000,,
FY,294670.00,0.756019,3.813253,0.000000,Feature,KomK,KK02,,,,KK02_52,,0.00000000000,,
FY,294671.00,0.326384,2.241192,0.000000,Feature,KomK,KK02,,,,KK02_61,,0.00000000000,,
FY,294672.00,1.475358,4.516283,0.000000,Feature,KomK,KK03,,,,KK03_46,,0.00000000000,,
FY,294673.00,0.859994,3.875870,0.000000,Feature,KomK,KK03,,,,KK03_0044,,0.00000000000,,
FY,294674.00,0.362829,2.531775,0.000000,Feature,KomK,KK03,,,,KK03_0060,,0.00000000000,,
FY,294675.00,0.810073,3.641712,0.000000,Feature,KomK,KK03,,,,KK03_0055,,0.00000000000,,
FY,294676.00,0.872625,4.163998,0.000000,Feature,KomK,KK04,,,,KK04_0045,,0.00000000000,,
FY,294677.00,0.725093,3.145121,0.000000,Feature,KomK,KK04,,,,KK04_0044,,0.00000000000,,
FY,294678.00,0.593936,2.878520,0.000000,Feature,KomK,KK04,,,,KK04_0057,,0.00000000000,,
FY,294679.00,0.076261,1.103691,0.000000,Feature,KomK,KK05,,,,KK05_0036,,0.00000000000,,
FY,294680.00,0.141589,1.625424,0.000000,Feature,KomK,KK06,,,,KK06_0018,,0.00000000000,,
FY,294681.00,0.060672,0.988391,0.000000,Feature,KomK,KK06,,,,KK06_0039,,0.00000000000,,
FY,294682.00,0.107955,1.529006,0.000000,Feature,KomK,KK07,,,,KK07_0035,,0.00000000000,,
FY,294683.00,0.259336,2.021523,0.000000,Feature,KomK,KK07,,,,KK07_0043,,0.00000000000,,
FY,294684.00,0.440926,2.766182,0.000000,Feature,KomK,KK07,,,,KK07_0049,,0.00000000000,,
FY,294685.00,0.537642,3.161435,0.000000,Feature,KomK,KK07,,,,KK07_0034,,0.00000000000,,
FY,294686.00,0.423191,2.524816,0.000000,Feature,KomK,KK07,,,,KK07_0008,,0.00000000000,,
FY,294687.00,0.911201,3.664052,0.000000,Feature,KomK,KK07,,,,KK07_0031,,0.00000000000,,
FY,294688.00,0.262404,1.988304,0.000000,Feature,KomK,KK07,,,,KK07_0018,,0.00000000000,,
FY,294689.00,0.082186,1.073013,0.000000,Feature,KomK,KK07,,,,KK07_0033,,0.00000000000,,
FY,294690.00,24.840473,19.937101,0.000000,Trench,KomK,KK03,,,,,,0.00000000000,,
FY,294691.00,22.344343,18.909793,0.000000,Trench,KomK,KK02,,,,,,0.00000000000,,
FY,294692.00,24.894515,24.342670,0.000000,Trench,KomK,KK06,,,,,,0.00000000000,,
FY,294693.00,13.948456,17.952257,0.000000,Trench,KomK,KK07,,,,,,0.00000000000,,
FY,294694.00,13.626160,17.857007,0.000000,Trench,KomK,KK08,,,,,,0.00000000000,,
FY,294695.00,23.786473,19.509481,0.000000,Trench,KomK,KK04,,,,,,0.00000000000,,
FY,294696.00,18.911104,17.400285,0.000000,Trench,KomK,KK05,,,,,,0.00000000000,,
FY,294697.00,12304.616168,658.944582,0.000000,SurveyArea,XB11,XB11,,,,,,0.00000000000,,
FY,294698.00,352.212853,82.896592,0.000000,WindblownSand,XB11,XB11,Qfsc,,,,,0.00000000000,,
FY,294699.00,8.398720,13.819527,0.000000,WindblownSand,XB11,XB11,Qfsc,,,,,0.00000000000,,
FY,294700.00,429.767909,144.047157,0.000000,WindblownSand,XB11,XB11,Qfsc,,,,,0.00000000000,,
FY,294701.00,1509.812777,195.569489,0.000000,RhizolithMound,XB11,XB11,Qfsb,,,,,0.00000000000,,
FY,294702.00,1462.200159,247.512100,0.000000,RhizolithMound,XB11,XB11,Qfsb,,,,,0.00000000000,,
